date,equity,cash,position,shares,entry_price,stop_level,trail_level,exit_reason_today
2023-05-09,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-10,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-11,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-12,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-15,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-16,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-17,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-18,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-19,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-22,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-23,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-24,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-25,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-26,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-29,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-30,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-05-31,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-01,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-02,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-05,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-06,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-07,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-08,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-09,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-12,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-13,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-14,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-15,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-16,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-19,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-21,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-26,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-27,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-28,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-29,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-06-30,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-03,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-04,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-05,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-06,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-07,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-10,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-11,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-12,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-13,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-14,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-17,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-18,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-19,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-21,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-24,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-25,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-26,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-27,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-28,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-07-31,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-01,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-02,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-04,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-07,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-08,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-09,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-10,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-11,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-14,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-15,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-16,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-17,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-18,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-21,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-22,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-23,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-24,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-25,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-28,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-29,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-30,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-08-31,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-01,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-04,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-05,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-06,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-07,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-08,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-11,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-12,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-13,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-14,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-15,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-18,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-19,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-21,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-22,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-25,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-26,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-27,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-09-28,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-02,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-03,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-04,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-05,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-06,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-11,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-12,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-13,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-16,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-17,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-18,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-19,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-23,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-24,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-25,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-26,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-27,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-30,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-10-31,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-01,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-02,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-03,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-06,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-07,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-08,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-09,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-10,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-13,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-14,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-15,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-16,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-17,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-21,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-22,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-23,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-24,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-27,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-28,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-29,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-11-30,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-01,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-04,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-05,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-06,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-07,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-08,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-11,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-12,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-13,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-14,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-15,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-18,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-19,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-21,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-22,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-25,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-26,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-27,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-28,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2023-12-29,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2024-01-02,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2024-01-03,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2024-01-04,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2024-01-05,1000000.0,1000000.0,0,0,0.0,0.0,0.0,
2024-01-08,998078.047093,30.359593,1,30073,33.204094,31.87593,29.86875,
2024-01-09,999957.609593,30.359593,1,30073,33.204094,31.87593,29.86875,
2024-01-10,994694.834593,30.359593,1,30073,33.204094,31.87593,29.86875,
2024-01-11,998829.872093,30.359593,1,30073,33.204094,31.87593,29.86875,
2024-01-12,997326.222093,30.359593,1,30073,33.204094,31.87593,29.86875,
2024-01-15,997326.222093,30.359593,1,30073,33.204094,31.87593,29.86875,
2024-01-16,984935.507234,984935.507234,0,0,0.0,0.0,0.0,trend_break
2024-01-17,984935.507234,984935.507234,0,0,0.0,0.0,0.0,
2024-01-18,984935.507234,984935.507234,0,0,0.0,0.0,0.0,
2024-01-19,983042.477782,14.402782,1,29587,33.241613,31.911948,29.4975,
2024-01-22,989699.552782,14.402782,1,29587,33.241613,31.911948,30.00375,
2024-01-23,991548.740282,14.402782,1,29587,33.241613,31.911948,30.0375,
2024-01-24,991178.902782,14.402782,1,29587,33.241613,31.911948,30.13875,
2024-01-25,1003383.540282,14.402782,1,29587,33.241613,31.911948,30.3525,
2024-01-26,1003383.540282,14.402782,1,29587,33.241613,31.911948,30.4425,
2024-01-29,1009670.777782,14.402782,1,29587,33.241613,31.911948,30.51,
2024-01-30,1007081.915282,14.402782,1,29587,33.241613,31.911948,30.61125,
2024-01-31,993767.765282,14.402782,1,29587,33.241613,31.911948,30.61125,
2024-02-01,993767.765282,14.402782,1,29587,33.241613,31.911948,30.61125,
2024-02-02,999315.327782,14.402782,1,29587,33.241613,31.911948,30.61125,
2024-02-05,1005602.565282,14.402782,1,29587,33.241613,31.911948,30.61125,
2024-02-15,1052941.765282,14.402782,1,29587,33.241613,31.911948,31.815,
2024-02-16,1045175.177782,14.402782,1,29587,33.241613,31.911948,31.815,
2024-02-19,1043695.827782,14.402782,1,29587,33.241613,31.911948,31.815,
2024-02-20,1047764.040282,14.402782,1,29587,33.241613,31.911948,31.815,
2024-02-21,1044435.502782,14.402782,1,29587,33.241613,31.911948,31.815,
2024-02-22,1056270.302782,14.402782,1,29587,33.241613,31.911948,31.91625,
2024-02-23,1063297.215282,14.402782,1,29587,33.241613,31.911948,32.2425,
2024-02-26,1064776.565282,14.402782,1,29587,33.241613,31.911948,32.2425,
2024-02-27,1060338.515282,14.402782,1,29587,33.241613,31.911948,32.2425,
2024-02-29,1059968.677782,14.402782,1,29587,33.241613,31.911948,32.2425,
2024-03-01,1056270.302782,14.402782,1,29587,33.241613,31.911948,32.2425,
2024-03-04,1086966.815282,14.402782,1,29587,33.241613,31.911948,32.59125,
2024-03-05,1095842.915282,14.402782,1,29587,33.241613,31.911948,33.15375,
2024-03-06,1101020.640282,14.402782,1,29587,33.241613,31.911948,33.15375,
2024-03-07,1126539.427782,14.402782,1,29587,33.241613,31.911948,33.91875,
2024-03-08,1142442.440282,14.402782,1,29587,33.241613,31.911948,34.425,
2024-03-11,1130977.477782,14.402782,1,29587,33.241613,31.911948,34.425,
2024-03-12,1142812.277782,14.402782,1,29587,33.241613,31.911948,34.425,
2024-03-13,1148359.840282,14.402782,1,29587,33.241613,31.911948,34.86375,
2024-03-14,1147250.327782,14.402782,1,29587,33.241613,31.911948,34.86375,
2024-03-15,1131717.152782,14.402782,1,29587,33.241613,31.911948,34.86375,
2024-03-18,1142072.602782,14.402782,1,29587,33.241613,31.911948,34.86375,
2024-03-19,1139483.740282,14.402782,1,29587,33.241613,31.911948,34.86375,
2024-03-20,1133196.502782,14.402782,1,29587,33.241613,31.911948,34.86375,
2024-03-21,1164262.852782,14.402782,1,29587,33.241613,31.911948,34.99875,
2024-03-22,1162783.502782,14.402782,1,29587,33.241613,31.911948,35.2125,
2024-03-25,1165002.527782,14.402782,1,29587,33.241613,31.911948,35.31375,
2024-03-26,1165742.202782,14.402782,1,29587,33.241613,31.911948,35.31375,
2024-03-27,1166112.040282,14.402782,1,29587,33.241613,31.911948,35.31375,
2024-03-28,1160564.477782,14.402782,1,29587,33.241613,31.911948,35.31375,
2024-03-29,1167221.552782,14.402782,1,29587,33.241613,31.911948,35.31375,
2024-04-01,1164262.852782,14.402782,1,29587,33.241613,31.911948,35.38125,
2024-04-02,1180905.540282,14.402782,1,29587,33.241613,31.911948,35.64,
2024-04-03,1172769.115282,14.402782,1,29587,33.241613,31.911948,35.64,
2024-04-08,1179426.190282,14.402782,1,29587,33.241613,31.911948,35.67375,
2024-04-09,1207533.840282,14.402782,1,29587,33.241613,31.911948,35.9775,
2024-04-10,1205684.652782,14.402782,1,29587,33.241613,31.911948,36.55125,
2024-04-11,1201986.277782,14.402782,1,29587,33.241613,31.911948,36.55125,
2024-04-12,1199027.577782,14.402782,1,29587,33.241613,31.911948,36.55125,
2024-04-15,1183494.402782,14.402782,1,29587,33.241613,31.911948,36.55125,
2024-04-16,1151318.540282,14.402782,1,29587,33.241613,31.911948,36.55125,
2024-04-17,1164262.852782,14.402782,1,29587,33.241613,31.911948,36.55125,
2024-04-18,1175727.815282,14.402782,1,29587,33.241613,31.911948,36.55125,
2024-04-19,1116183.977782,14.402782,1,29587,33.241613,31.911948,36.55125,
2024-04-22,1107377.160333,1107377.160333,0,0,0.0,0.0,0.0,trend_break
2024-04-23,1107377.160333,1107377.160333,0,0,0.0,0.0,0.0,
2024-04-24,1105248.789412,10.639412,1,28276,39.107044,37.542762,34.65,
2024-04-25,1085102.139412,10.639412,1,28276,39.107044,37.542762,34.65,
2024-04-26,1102774.639412,10.639412,1,28276,39.107044,37.542762,34.9875,
2024-04-29,1122567.839412,10.639412,1,28276,39.107044,37.542762,35.3925,
2024-04-30,1118679.889412,10.639412,1,28276,39.107044,37.542762,35.60625,
2024-05-02,1103834.989412,10.639412,1,28276,39.107044,37.542762,35.60625,
2024-05-03,1109490.189412,10.639412,1,28276,39.107044,37.542762,35.60625,
2024-05-06,1125395.439412,10.639412,1,28276,39.107044,37.542762,35.775,
2024-05-07,1131757.539412,10.639412,1,28276,39.107044,37.542762,35.8875,
2024-05-08,1135998.939412,10.639412,1,28276,39.107044,37.542762,35.92125,
2024-05-09,1134585.139412,10.639412,1,28276,39.107044,37.542762,36.09,
2024-05-10,1142714.489412,10.639412,1,28276,39.107044,37.542762,36.12375,
2024-05-13,1154378.339412,10.639412,1,28276,39.107044,37.542762,36.66375,
2024-05-14,1162154.239412,10.639412,1,28276,39.107044,37.542762,36.66375,
2024-05-15,1178059.489412,10.639412,1,28276,39.107044,37.542762,37.2375,
2024-05-16,1183714.689412,10.639412,1,28276,39.107044,37.542762,37.5975,
2024-05-17,1182300.889412,10.639412,1,28276,39.107044,37.542762,37.5975,
2024-05-20,1181947.439412,10.639412,1,28276,39.107044,37.542762,37.5975,
2024-05-21,1180533.639412,10.639412,1,28276,39.107044,37.542762,37.5975,
2024-05-22,1201740.639412,10.639412,1,28276,39.107044,37.542762,37.62,
2024-05-23,1210930.339412,10.639412,1,28276,39.107044,37.542762,38.25,
2024-05-24,1205982.039412,10.639412,1,28276,39.107044,37.542762,38.25,
2024-05-27,1222594.189412,10.639412,1,28276,39.107044,37.542762,38.64375,
2024-05-28,1224361.439412,10.639412,1,28276,39.107044,37.542762,38.8125,
2024-05-29,1207749.289412,10.639412,1,28276,39.107044,37.542762,38.8125,
2024-05-30,1186895.739412,10.639412,1,28276,39.107044,37.542762,38.8125,
2024-05-31,1173464.639412,10.639412,1,28276,39.107044,37.542762,38.8125,
2024-06-03,1198559.589412,10.639412,1,28276,39.107044,37.542762,38.8125,
2024-06-04,1179473.289412,10.639412,1,28276,39.107044,37.542762,38.8125,
2024-06-05,1190783.689412,10.639412,1,28276,39.107044,37.542762,38.8125,
2024-06-06,1231430.439412,10.639412,1,28276,39.107044,37.542762,38.84625,
2024-06-07,1221887.289412,10.639412,1,28276,39.107044,37.542762,38.84625,
2024-06-11,1225068.339412,10.639412,1,28276,39.107044,37.542762,38.9025,
2024-06-12,1246982.239412,10.639412,1,28276,39.107044,37.542762,38.9925,
2024-06-13,1265008.189412,10.639412,1,28276,39.107044,37.542762,40.005,
2024-06-14,1272430.639412,10.639412,1,28276,39.107044,37.542762,40.005,
2024-06-17,1272430.639412,10.639412,1,28276,39.107044,37.542762,40.23,
2024-06-18,1293637.639412,10.639412,1,28276,39.107044,37.542762,40.95,
2024-06-19,1328629.189412,10.639412,1,28276,39.107044,37.542762,41.56875,
2024-06-20,1341353.389412,10.639412,1,28276,39.107044,37.542762,42.255,
2024-06-21,1333224.039412,10.639412,1,28276,39.107044,37.542762,42.255,
2024-06-24,1300706.639412,10.639412,1,28276,39.107044,37.542762,42.255,
2024-06-25,1299999.739412,10.639412,1,28276,39.107044,37.542762,42.255,
2024-06-26,1310249.789412,10.639412,1,28276,39.107044,37.542762,42.255,
2024-06-27,1309896.339412,10.639412,1,28276,39.107044,37.542762,42.255,
2024-06-28,1318025.689412,10.639412,1,28276,39.107044,37.542762,42.255,
2024-07-01,1319086.039412,10.639412,1,28276,39.107044,37.542762,42.255,
2024-07-02,1310249.789412,10.639412,1,28276,39.107044,37.542762,42.255,
2024-07-03,1326155.039412,10.639412,1,28276,39.107044,37.542762,42.255,
2024-07-04,1360793.139412,10.639412,1,28276,39.107044,37.542762,42.885,
2024-07-05,1355844.839412,10.639412,1,28276,39.107044,37.542762,43.09875,
2024-07-08,1398612.289412,10.639412,1,28276,39.107044,37.542762,43.16625,
2024-07-09,1397198.489412,10.639412,1,28276,39.107044,37.542762,43.97625,
2024-07-10,1402146.789412,10.639412,1,28276,39.107044,37.542762,43.97625,
2024-07-11,1433250.389412,10.639412,1,28276,39.107044,37.542762,45.0,
2024-07-12,1388008.789412,10.639412,1,28276,39.107044,37.542762,45.0,
2024-07-15,1390482.939412,10.639412,1,28276,39.107044,37.542762,45.0,
2024-07-16,1391543.289412,10.639412,1,28276,39.107044,37.542762,45.0,
2024-07-17,1372103.539412,10.639412,1,28276,39.107044,37.542762,45.0,
2024-07-18,1347362.039412,10.639412,1,28276,39.107044,37.542762,45.0,
2024-07-19,1316611.889412,10.639412,1,28276,39.107044,37.542762,45.0,
2024-07-22,1277378.939412,10.639412,1,28276,39.107044,37.542762,45.0,
2024-07-23,1316965.339412,10.639412,1,28276,39.107044,37.542762,45.0,
2024-07-26,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,trailing_stop_low
2024-07-29,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-07-30,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-07-31,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-01,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-02,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-05,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-06,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-07,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-08,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-09,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
